"ID","X-Def","Y-Def","Z-Def"
1,1.6,2.,0.
2,1.717157,1.717157,1.776357E-15
3,1.717157,2.282843,-8.881784E-15
4,2.,1.6,0.
5,2.,1.811438,5.329071E-15
6,2.,2.,0.
7,2.,2.188562,-7.105427E-15
8,2.,2.4,5.329071E-15
9,2.282843,1.717157,1.776357E-15
10,2.282843,2.282843,-8.881784E-15
11,2.4,2.,0.
12,5.6,2.,0.
13,5.717157,1.717157,1.776357E-15
14,5.717157,2.282843,-8.881784E-15
15,6.,1.6,0.
16,6.,1.811438,5.329071E-15
17,6.,2.,0.
18,6.,2.188562,-7.105427E-15
19,6.,2.4,5.329071E-15
20,6.282843,1.717157,1.776357E-15
21,6.282843,2.282843,-8.881784E-15
22,6.4,2.,0.
23,9.6,2.,0.
24,9.717157,1.717157,1.776357E-15
25,9.717157,2.282843,0.
26,10.,1.6,0.
27,10.,1.811438,-4.440892E-15
28,10.,2.,0.
29,10.,2.188562,2.664535E-15
30,10.,2.4,5.329071E-15
31,10.28284,1.717157,1.776357E-15
32,10.28284,2.282843,0.
33,10.4,2.,0.
34,13.6,2.,0.
35,13.71716,1.717157,1.776357E-15
36,13.71716,2.282843,0.
37,14.,1.6,0.
38,14.,1.811438,-4.440892E-15
39,14.,2.,0.
40,14.,2.188562,2.664535E-15
41,14.,2.4,5.329071E-15
42,14.28284,1.717157,1.776357E-15
43,14.28284,2.282843,0.
44,14.4,2.,0.
45,17.6,2.,-5.329071E-15
46,17.71716,1.717157,1.776357E-15
47,17.71716,2.282843,0.
48,18.,1.6,0.
49,18.,1.811438,5.329071E-15
50,18.,2.,0.
51,18.,2.188562,-7.105427E-15
52,18.,2.4,0.
53,18.28284,1.717157,1.776357E-15
54,18.28284,2.282843,0.
55,18.4,2.,0.
56,21.6,2.,0.
57,21.71716,1.717157,1.776357E-15
58,21.71716,2.282843,0.
59,22.,1.6,0.
60,22.,1.811438,0.
61,22.,2.,0.
62,22.,2.188562,-1.776357E-15
63,22.,2.4,0.
64,22.28284,1.717157,1.776357E-15
65,22.28284,2.282843,0.
66,22.4,2.,0.
67,25.6,2.,0.
68,25.71716,1.717157,0.
69,25.71716,2.282843,-1.776357E-15
70,26.,1.6,0.
71,26.,1.811438,-1.776357E-15
72,26.,2.,0.
73,26.,2.188562,0.
74,26.,2.4,0.
75,26.28284,1.717157,0.
76,26.28284,2.282843,-1.776357E-15
77,26.4,2.,0.
78,29.6,2.,0.
79,29.71716,1.717157,0.
80,29.71716,2.282843,0.
81,30.,1.6,0.
82,30.,1.811438,0.
83,30.,2.,0.
84,30.,2.188562,0.
85,30.,2.4,0.
86,30.28284,1.717157,0.
87,30.28284,2.282843,0.
88,30.4,2.,0.
89,33.6,2.,0.
90,33.71716,1.717157,0.
91,33.71716,2.282843,0.
92,34.,1.6,0.
93,34.,1.811438,0.
94,34.,2.,0.
95,34.,2.188562,0.
96,34.,2.4,0.
97,34.28284,1.717157,0.
98,34.28284,2.282843,0.
99,34.4,2.,0.
100,37.6,2.,0.
101,37.71716,1.717157,0.
102,37.71716,2.282843,0.
103,38.,1.6,0.
104,38.,1.811438,0.
105,38.,2.,0.
106,38.,2.188562,0.
107,38.,2.4,0.
108,38.28284,1.717157,0.
109,38.28284,2.282843,0.
110,38.4,2.,0.
111,41.6,2.,0.
112,41.71716,1.717157,0.
113,41.71716,2.282843,0.
114,42.,1.6,0.
115,42.,1.811438,0.
116,42.,2.,0.
117,42.,2.188562,0.
118,42.,2.4,0.
119,42.28284,1.717157,0.
120,42.28284,2.282843,0.
121,42.4,2.,0.
122,45.6,2.,0.
123,45.71716,1.717157,0.
124,45.71716,2.282843,0.
125,46.,1.6,0.
126,46.,1.811438,0.
127,46.,2.,0.
128,46.,2.188562,0.
129,46.,2.4,0.
130,46.28284,1.717157,0.
131,46.28284,2.282843,0.
132,46.4,2.,0.
133,49.6,2.,0.
134,49.71716,1.717157,0.
135,49.71716,2.282843,0.
136,50.,1.6,0.
137,50.,1.811438,0.
138,50.,2.,0.
139,50.,2.188562,0.
140,50.,2.4,0.
141,50.28284,1.717157,0.
142,50.28284,2.282843,0.
143,50.4,2.,0.
144,53.6,2.,0.
145,53.71716,1.717157,0.
146,53.71716,2.282843,-1.776357E-15
147,54.,1.6,0.
148,54.,1.811438,-1.776357E-15
149,54.,2.,0.
150,54.,2.188562,0.
151,54.,2.4,0.
152,54.28284,1.717157,0.
153,54.28284,2.282843,-1.776357E-15
154,54.4,2.,0.
155,57.6,2.,0.
156,57.71716,1.717157,1.776357E-15
157,57.71716,2.282843,0.
158,58.,1.6,0.
159,58.,1.811438,0.
160,58.,2.,0.
161,58.,2.188562,-1.776357E-15
162,58.,2.4,0.
163,58.28284,1.717157,1.776357E-15
164,58.28284,2.282843,0.
165,58.4,2.,0.
166,61.6,2.,0.
167,61.71716,1.717157,1.776357E-15
168,61.71716,2.282843,0.
169,62.,1.6,0.
170,62.,1.811438,5.329071E-15
171,62.,2.,0.
172,62.,2.188562,-7.105427E-15
173,62.,2.4,0.
174,62.28284,1.717157,1.776357E-15
175,62.28284,2.282843,0.
176,62.4,2.,-5.329071E-15
177,65.6,2.,0.
178,65.71716,1.717157,1.776357E-15
179,65.71716,2.282843,0.
180,66.,1.6,0.
181,66.,1.811438,-4.440892E-15
182,66.,2.,0.
183,66.,2.188562,2.664535E-15
184,66.,2.4,5.329071E-15
185,66.28284,1.717157,1.776357E-15
186,66.28284,2.282843,0.
187,66.4,2.,0.
188,69.6,2.,0.
189,69.71716,1.717157,1.776357E-15
190,69.71716,2.282843,0.
191,70.,1.6,0.
192,70.,1.811438,-4.440892E-15
193,70.,2.,0.
194,70.,2.188562,2.664535E-15
195,70.,2.4,5.329071E-15
196,70.28284,1.717157,1.776357E-15
197,70.28284,2.282843,0.
198,70.4,2.,0.
199,73.6,2.,0.
200,73.71716,1.717157,1.776357E-15
201,73.71716,2.282843,-8.881784E-15
202,74.,1.6,0.
203,74.,1.811438,5.329071E-15
204,74.,2.,0.
205,74.,2.188562,-7.105427E-15
206,74.,2.4,5.329071E-15
207,74.28284,1.717157,1.776357E-15
208,74.28284,2.282843,-8.881784E-15
209,74.4,2.,0.
210,77.6,2.,0.
211,77.71716,1.717157,1.776357E-15
212,77.71716,2.282843,-8.881784E-15
213,78.,1.6,0.
214,78.,1.811438,5.329071E-15
215,78.,2.,0.
216,78.,2.188562,-7.105427E-15
217,78.,2.4,5.329071E-15
218,78.28284,1.717157,1.776357E-15
219,78.28284,2.282843,-8.881784E-15
220,78.4,2.,0.
221,1.6,2.,0.4
222,1.717157,1.717157,0.4
223,1.717157,2.282843,0.4
224,2.,1.6,0.4
225,2.,1.811438,0.4
226,2.,2.,0.4
227,2.,2.188562,0.4
228,2.,2.4,0.4
229,2.282843,1.717157,0.4
230,2.282843,2.282843,0.4
231,2.4,2.,0.4
232,5.6,2.,0.4
233,5.717157,1.717157,0.4
234,5.717157,2.282843,0.4
235,6.,1.6,0.4
236,6.,1.811438,0.4
237,6.,2.,0.4
238,6.,2.188562,0.4
239,6.,2.4,0.4
240,6.282843,1.717157,0.4
241,6.282843,2.282843,0.4
242,6.4,2.,0.4
243,9.6,2.,0.4
244,9.717157,1.717157,0.4
245,9.717157,2.282843,0.4
246,10.,1.6,0.4
247,10.,1.811438,0.4
248,10.,2.,0.4
249,10.,2.188562,0.4
250,10.,2.4,0.4
251,10.28284,1.717157,0.4
252,10.28284,2.282843,0.4
253,10.4,2.,0.4
254,13.6,2.,0.4
255,13.71716,1.717157,0.4
256,13.71716,2.282843,0.4
257,14.,1.6,0.4
258,14.,1.811438,0.4
259,14.,2.,0.4
260,14.,2.188562,0.4
261,14.,2.4,0.4
262,14.28284,1.717157,0.4
263,14.28284,2.282843,0.4
264,14.4,2.,0.4
265,17.6,2.,0.4
266,17.71716,1.717157,0.4
267,17.71716,2.282843,0.4
268,18.,1.6,0.4
269,18.,1.811438,0.4
270,18.,2.,0.4
271,18.,2.188562,0.4
272,18.,2.4,0.4
273,18.28284,1.717157,0.4
274,18.28284,2.282843,0.4
275,18.4,2.,0.4
276,21.6,2.,0.4
277,21.71716,1.717157,0.4
278,21.71716,2.282843,0.4
279,22.,1.6,0.4
280,22.,1.811438,0.4
281,22.,2.,0.4
282,22.,2.188562,0.4
283,22.,2.4,0.4
284,22.28284,1.717157,0.4
285,22.28284,2.282843,0.4
286,22.4,2.,0.4
287,25.6,2.,0.4
288,25.71716,1.717157,0.4
289,25.71716,2.282843,0.4
290,26.,1.6,0.4
291,26.,1.811438,0.4
292,26.,2.,0.4
293,26.,2.188562,0.4
294,26.,2.4,0.4
295,26.28284,1.717157,0.4
296,26.28284,2.282843,0.4
297,26.4,2.,0.4
298,29.6,2.,0.4
299,29.71716,1.717157,0.4
300,29.71716,2.282843,0.4
301,30.,1.6,0.4
302,30.,1.811438,0.4
303,30.,2.,0.4
304,30.,2.188562,0.4
305,30.,2.4,0.4
306,30.28284,1.717157,0.4
307,30.28284,2.282843,0.4
308,30.4,2.,0.4
309,33.6,2.,0.4
310,33.71716,1.717157,0.4
311,33.71716,2.282843,0.4
312,34.,1.6,0.4
313,34.,1.811438,0.4
314,34.,2.,0.4
315,34.,2.188562,0.4
316,34.,2.4,0.4
317,34.28284,1.717157,0.4
318,34.28284,2.282843,0.4
319,34.4,2.,0.4
320,37.6,2.,0.4
321,37.71716,1.717157,0.4
322,37.71716,2.282843,0.4
323,38.,1.6,0.4
324,38.,1.811438,0.4
325,38.,2.,0.4
326,38.,2.188562,0.4
327,38.,2.4,0.4
328,38.28284,1.717157,0.4
329,38.28284,2.282843,0.4
330,38.4,2.,0.4
331,41.6,2.,0.4
332,41.71716,1.717157,0.4
333,41.71716,2.282843,0.4
334,42.,1.6,0.4
335,42.,1.811438,0.4
336,42.,2.,0.4
337,42.,2.188562,0.4
338,42.,2.4,0.4
339,42.28284,1.717157,0.4
340,42.28284,2.282843,0.4
341,42.4,2.,0.4
342,45.6,2.,0.4
343,45.71716,1.717157,0.4
344,45.71716,2.282843,0.4
345,46.,1.6,0.4
346,46.,1.811438,0.4
347,46.,2.,0.4
348,46.,2.188562,0.4
349,46.,2.4,0.4
350,46.28284,1.717157,0.4
351,46.28284,2.282843,0.4
352,46.4,2.,0.4
353,49.6,2.,0.4
354,49.71716,1.717157,0.4
355,49.71716,2.282843,0.4
356,50.,1.6,0.4
357,50.,1.811438,0.4
358,50.,2.,0.4
359,50.,2.188562,0.4
360,50.,2.4,0.4
361,50.28284,1.717157,0.4
362,50.28284,2.282843,0.4
363,50.4,2.,0.4
364,53.6,2.,0.4
365,53.71716,1.717157,0.4
366,53.71716,2.282843,0.4
367,54.,1.6,0.4
368,54.,1.811438,0.4
369,54.,2.,0.4
370,54.,2.188562,0.4
371,54.,2.4,0.4
372,54.28284,1.717157,0.4
373,54.28284,2.282843,0.4
374,54.4,2.,0.4
375,57.6,2.,0.4
376,57.71716,1.717157,0.4
377,57.71716,2.282843,0.4
378,58.,1.6,0.4
379,58.,1.811438,0.4
380,58.,2.,0.4
381,58.,2.188562,0.4
382,58.,2.4,0.4
383,58.28284,1.717157,0.4
384,58.28284,2.282843,0.4
385,58.4,2.,0.4
386,61.6,2.,0.4
387,61.71716,1.717157,0.4
388,61.71716,2.282843,0.4
389,62.,1.6,0.4
390,62.,1.811438,0.4
391,62.,2.,0.4
392,62.,2.188562,0.4
393,62.,2.4,0.4
394,62.28284,1.717157,0.4
395,62.28284,2.282843,0.4
396,62.4,2.,0.4
397,65.6,2.,0.4
398,65.71716,1.717157,0.4
399,65.71716,2.282843,0.4
400,66.,1.6,0.4
401,66.,1.811438,0.4
402,66.,2.,0.4
403,66.,2.188562,0.4
404,66.,2.4,0.4
405,66.28284,1.717157,0.4
406,66.28284,2.282843,0.4
407,66.4,2.,0.4
408,69.6,2.,0.4
409,69.71716,1.717157,0.4
410,69.71716,2.282843,0.4
411,70.,1.6,0.4
412,70.,1.811438,0.4
413,70.,2.,0.4
414,70.,2.188562,0.4
415,70.,2.4,0.4
416,70.28284,1.717157,0.4
417,70.28284,2.282843,0.4
418,70.4,2.,0.4
419,73.6,2.,0.4
420,73.71716,1.717157,0.4
421,73.71716,2.282843,0.4
422,74.,1.6,0.4
423,74.,1.811438,0.4
424,74.,2.,0.4
425,74.,2.188562,0.4
426,74.,2.4,0.4
427,74.28284,1.717157,0.4
428,74.28284,2.282843,0.4
429,74.4,2.,0.4
430,77.6,2.,0.4
431,77.71716,1.717157,0.4
432,77.71716,2.282843,0.4
433,78.,1.6,0.4
434,78.,1.811438,0.4
435,78.,2.,0.4
436,78.,2.188562,0.4
437,78.,2.4,0.4
438,78.28284,1.717157,0.4
439,78.28284,2.282843,0.4
440,78.4,2.,0.4
441,1.6,2.,0.8
442,1.717157,1.717157,0.8
443,1.717157,2.282843,0.8
444,2.,1.6,0.8
445,2.,1.811438,0.8
446,2.,2.,0.8
447,2.,2.188562,0.8
448,2.,2.4,0.8
449,2.282843,1.717157,0.8
450,2.282843,2.282843,0.8
451,2.4,2.,0.8
452,5.6,2.,0.8
453,5.717157,1.717157,0.8
454,5.717157,2.282843,0.8
455,6.,1.6,0.8
456,6.,1.811438,0.8
457,6.,2.,0.8
458,6.,2.188562,0.8
459,6.,2.4,0.8
460,6.282843,1.717157,0.8
461,6.282843,2.282843,0.8
462,6.4,2.,0.8
463,9.6,2.,0.8
464,9.717157,1.717157,0.8
465,9.717157,2.282843,0.8
466,10.,1.6,0.8
467,10.,1.811438,0.8
468,10.,2.,0.8
469,10.,2.188562,0.8
470,10.,2.4,0.8
471,10.28284,1.717157,0.8
472,10.28284,2.282843,0.8
473,10.4,2.,0.8
474,13.6,2.,0.8
475,13.71716,1.717157,0.8
476,13.71716,2.282843,0.8
477,14.,1.6,0.8
478,14.,1.811438,0.8
479,14.,2.,0.8
480,14.,2.188562,0.8
481,14.,2.4,0.8
482,14.28284,1.717157,0.8
483,14.28284,2.282843,0.8
484,14.4,2.,0.8
485,17.6,2.,0.8
486,17.71716,1.717157,0.8
487,17.71716,2.282843,0.8
488,18.,1.6,0.8
489,18.,1.811438,0.8
490,18.,2.,0.8
491,18.,2.188562,0.8
492,18.,2.4,0.8
493,18.28284,1.717157,0.8
494,18.28284,2.282843,0.8
495,18.4,2.,0.8
496,21.6,2.,0.8
497,21.71716,1.717157,0.8
498,21.71716,2.282843,0.8
499,22.,1.6,0.8
500,22.,1.811438,0.8
501,22.,2.,0.8
502,22.,2.188562,0.8
503,22.,2.4,0.8
504,22.28284,1.717157,0.8
505,22.28284,2.282843,0.8
506,22.4,2.,0.8
507,25.6,2.,0.8
508,25.71716,1.717157,0.8
509,25.71716,2.282843,0.8
510,26.,1.6,0.8
511,26.,1.811438,0.8
512,26.,2.,0.8
513,26.,2.188562,0.8
514,26.,2.4,0.8
515,26.28284,1.717157,0.8
516,26.28284,2.282843,0.8
517,26.4,2.,0.8
518,29.6,2.,0.8
519,29.71716,1.717157,0.8
520,29.71716,2.282843,0.8
521,30.,1.6,0.8
522,30.,1.811438,0.8
523,30.,2.,0.8
524,30.,2.188562,0.8
525,30.,2.4,0.8
526,30.28284,1.717157,0.8
527,30.28284,2.282843,0.8
528,30.4,2.,0.8
529,33.6,2.,0.8
530,33.71716,1.717157,0.8
531,33.71716,2.282843,0.8
532,34.,1.6,0.8
533,34.,1.811438,0.8
534,34.,2.,0.8
535,34.,2.188562,0.8
536,34.,2.4,0.8
537,34.28284,1.717157,0.8
538,34.28284,2.282843,0.8
539,34.4,2.,0.8
540,37.6,2.,0.8
541,37.71716,1.717157,0.8
542,37.71716,2.282843,0.8
543,38.,1.6,0.8
544,38.,1.811438,0.8
545,38.,2.,0.8
546,38.,2.188562,0.8
547,38.,2.4,0.8
548,38.28284,1.717157,0.8
549,38.28284,2.282843,0.8
550,38.4,2.,0.8
551,41.6,2.,0.8
552,41.71716,1.717157,0.8
553,41.71716,2.282843,0.8
554,42.,1.6,0.8
555,42.,1.811438,0.8
556,42.,2.,0.8
557,42.,2.188562,0.8
558,42.,2.4,0.8
559,42.28284,1.717157,0.8
560,42.28284,2.282843,0.8
561,42.4,2.,0.8
562,45.6,2.,0.8
563,45.71716,1.717157,0.8
564,45.71716,2.282843,0.8
565,46.,1.6,0.8
566,46.,1.811438,0.8
567,46.,2.,0.8
568,46.,2.188562,0.8
569,46.,2.4,0.8
570,46.28284,1.717157,0.8
571,46.28284,2.282843,0.8
572,46.4,2.,0.8
573,49.6,2.,0.8
574,49.71716,1.717157,0.8
575,49.71716,2.282843,0.8
576,50.,1.6,0.8
577,50.,1.811438,0.8
578,50.,2.,0.8
579,50.,2.188562,0.8
580,50.,2.4,0.8
581,50.28284,1.717157,0.8
582,50.28284,2.282843,0.8
583,50.4,2.,0.8
584,53.6,2.,0.8
585,53.71716,1.717157,0.8
586,53.71716,2.282843,0.8
587,54.,1.6,0.8
588,54.,1.811438,0.8
589,54.,2.,0.8
590,54.,2.188562,0.8
591,54.,2.4,0.8
592,54.28284,1.717157,0.8
593,54.28284,2.282843,0.8
594,54.4,2.,0.8
595,57.6,2.,0.8
596,57.71716,1.717157,0.8
597,57.71716,2.282843,0.8
598,58.,1.6,0.8
599,58.,1.811438,0.8
600,58.,2.,0.8
601,58.,2.188562,0.8
602,58.,2.4,0.8
603,58.28284,1.717157,0.8
604,58.28284,2.282843,0.8
605,58.4,2.,0.8
606,61.6,2.,0.8
607,61.71716,1.717157,0.8
608,61.71716,2.282843,0.8
609,62.,1.6,0.8
610,62.,1.811438,0.8
611,62.,2.,0.8
612,62.,2.188562,0.8
613,62.,2.4,0.8
614,62.28284,1.717157,0.8
615,62.28284,2.282843,0.8
616,62.4,2.,0.8
617,65.6,2.,0.8
618,65.71716,1.717157,0.8
619,65.71716,2.282843,0.8
620,66.,1.6,0.8
621,66.,1.811438,0.8
622,66.,2.,0.8
623,66.,2.188562,0.8
624,66.,2.4,0.8
625,66.28284,1.717157,0.8
626,66.28284,2.282843,0.8
627,66.4,2.,0.8
628,69.6,2.,0.8
629,69.71716,1.717157,0.8
630,69.71716,2.282843,0.8
631,70.,1.6,0.8
632,70.,1.811438,0.8
633,70.,2.,0.8
634,70.,2.188562,0.8
635,70.,2.4,0.8
636,70.28284,1.717157,0.8
637,70.28284,2.282843,0.8
638,70.4,2.,0.8
639,73.6,2.,0.8
640,73.71716,1.717157,0.8
641,73.71716,2.282843,0.8
642,74.,1.6,0.8
643,74.,1.811438,0.8
644,74.,2.,0.8
645,74.,2.188562,0.8
646,74.,2.4,0.8
647,74.28284,1.717157,0.8
648,74.28284,2.282843,0.8
649,74.4,2.,0.8
650,77.6,2.,0.8
651,77.71716,1.717157,0.8
652,77.71716,2.282843,0.8
653,78.,1.6,0.8
654,78.,1.811438,0.8
655,78.,2.,0.8
656,78.,2.188562,0.8
657,78.,2.4,0.8
658,78.28284,1.717157,0.8
659,78.28284,2.282843,0.8
660,78.4,2.,0.8
661,1.6,2.,1.2
662,1.717157,1.717157,1.2
663,1.717157,2.282843,1.2
664,2.,1.6,1.2
665,2.,1.811438,1.2
666,2.,2.,1.2
667,2.,2.188562,1.2
668,2.,2.4,1.2
669,2.282843,1.717157,1.2
670,2.282843,2.282843,1.2
671,2.4,2.,1.2
672,5.6,2.,1.2
673,5.717157,1.717157,1.2
674,5.717157,2.282843,1.2
675,6.,1.6,1.2
676,6.,1.811438,1.2
677,6.,2.,1.2
678,6.,2.188562,1.2
679,6.,2.4,1.2
680,6.282843,1.717157,1.2
681,6.282843,2.282843,1.2
682,6.4,2.,1.2
683,9.6,2.,1.2
684,9.717157,1.717157,1.2
685,9.717157,2.282843,1.2
686,10.,1.6,1.2
687,10.,1.811438,1.2
688,10.,2.,1.2
689,10.,2.188562,1.2
690,10.,2.4,1.2
691,10.28284,1.717157,1.2
692,10.28284,2.282843,1.2
693,10.4,2.,1.2
694,13.6,2.,1.2
695,13.71716,1.717157,1.2
696,13.71716,2.282843,1.2
697,14.,1.6,1.2
698,14.,1.811438,1.2
699,14.,2.,1.2
700,14.,2.188562,1.2
701,14.,2.4,1.2
702,14.28284,1.717157,1.2
703,14.28284,2.282843,1.2
704,14.4,2.,1.2
705,17.6,2.,1.2
706,17.71716,1.717157,1.2
707,17.71716,2.282843,1.2
708,18.,1.6,1.2
709,18.,1.811438,1.2
710,18.,2.,1.2
711,18.,2.188562,1.2
712,18.,2.4,1.2
713,18.28284,1.717157,1.2
714,18.28284,2.282843,1.2
715,18.4,2.,1.2
716,21.6,2.,1.2
717,21.71716,1.717157,1.2
718,21.71716,2.282843,1.2
719,22.,1.6,1.2
720,22.,1.811438,1.2
721,22.,2.,1.2
722,22.,2.188562,1.2
723,22.,2.4,1.2
724,22.28284,1.717157,1.2
725,22.28284,2.282843,1.2
726,22.4,2.,1.2
727,25.6,2.,1.2
728,25.71716,1.717157,1.2
729,25.71716,2.282843,1.2
730,26.,1.6,1.2
731,26.,1.811438,1.2
732,26.,2.,1.2
733,26.,2.188562,1.2
734,26.,2.4,1.2
735,26.28284,1.717157,1.2
736,26.28284,2.282843,1.2
737,26.4,2.,1.2
738,29.6,2.,1.2
739,29.71716,1.717157,1.2
740,29.71716,2.282843,1.2
741,30.,1.6,1.2
742,30.,1.811438,1.2
743,30.,2.,1.2
744,30.,2.188562,1.2
745,30.,2.4,1.2
746,30.28284,1.717157,1.2
747,30.28284,2.282843,1.2
748,30.4,2.,1.2
749,33.6,2.,1.2
750,33.71716,1.717157,1.2
751,33.71716,2.282843,1.2
752,34.,1.6,1.2
753,34.,1.811438,1.2
754,34.,2.,1.2
755,34.,2.188562,1.2
756,34.,2.4,1.2
757,34.28284,1.717157,1.2
758,34.28284,2.282843,1.2
759,34.4,2.,1.2
760,37.6,2.,1.2
761,37.71716,1.717157,1.2
762,37.71716,2.282843,1.2
763,38.,1.6,1.2
764,38.,1.811438,1.2
765,38.,2.,1.2
766,38.,2.188562,1.2
767,38.,2.4,1.2
768,38.28284,1.717157,1.2
769,38.28284,2.282843,1.2
770,38.4,2.,1.2
771,41.6,2.,1.2
772,41.71716,1.717157,1.2
773,41.71716,2.282843,1.2
774,42.,1.6,1.2
775,42.,1.811438,1.2
776,42.,2.,1.2
777,42.,2.188562,1.2
778,42.,2.4,1.2
779,42.28284,1.717157,1.2
780,42.28284,2.282843,1.2
781,42.4,2.,1.2
782,45.6,2.,1.2
783,45.71716,1.717157,1.2
784,45.71716,2.282843,1.2
785,46.,1.6,1.2
786,46.,1.811438,1.2
787,46.,2.,1.2
788,46.,2.188562,1.2
789,46.,2.4,1.2
790,46.28284,1.717157,1.2
791,46.28284,2.282843,1.2
792,46.4,2.,1.2
793,49.6,2.,1.2
794,49.71716,1.717157,1.2
795,49.71716,2.282843,1.2
796,50.,1.6,1.2
797,50.,1.811438,1.2
798,50.,2.,1.2
799,50.,2.188562,1.2
800,50.,2.4,1.2
801,50.28284,1.717157,1.2
802,50.28284,2.282843,1.2
803,50.4,2.,1.2
804,53.6,2.,1.2
805,53.71716,1.717157,1.2
806,53.71716,2.282843,1.2
807,54.,1.6,1.2
808,54.,1.811438,1.2
809,54.,2.,1.2
810,54.,2.188562,1.2
811,54.,2.4,1.2
812,54.28284,1.717157,1.2
813,54.28284,2.282843,1.2
814,54.4,2.,1.2
815,57.6,2.,1.2
816,57.71716,1.717157,1.2
817,57.71716,2.282843,1.2
818,58.,1.6,1.2
819,58.,1.811438,1.2
820,58.,2.,1.2
821,58.,2.188562,1.2
822,58.,2.4,1.2
823,58.28284,1.717157,1.2
824,58.28284,2.282843,1.2
825,58.4,2.,1.2
826,61.6,2.,1.2
827,61.71716,1.717157,1.2
828,61.71716,2.282843,1.2
829,62.,1.6,1.2
830,62.,1.811438,1.2
831,62.,2.,1.2
832,62.,2.188562,1.2
833,62.,2.4,1.2
834,62.28284,1.717157,1.2
835,62.28284,2.282843,1.2
836,62.4,2.,1.2
837,65.6,2.,1.2
838,65.71716,1.717157,1.2
839,65.71716,2.282843,1.2
840,66.,1.6,1.2
841,66.,1.811438,1.2
842,66.,2.,1.2
843,66.,2.188562,1.2
844,66.,2.4,1.2
845,66.28284,1.717157,1.2
846,66.28284,2.282843,1.2
847,66.4,2.,1.2
848,69.6,2.,1.2
849,69.71716,1.717157,1.2
850,69.71716,2.282843,1.2
851,70.,1.6,1.2
852,70.,1.811438,1.2
853,70.,2.,1.2
854,70.,2.188562,1.2
855,70.,2.4,1.2
856,70.28284,1.717157,1.2
857,70.28284,2.282843,1.2
858,70.4,2.,1.2
859,73.6,2.,1.2
860,73.71716,1.717157,1.2
861,73.71716,2.282843,1.2
862,74.,1.6,1.2
863,74.,1.811438,1.2
864,74.,2.,1.2
865,74.,2.188562,1.2
866,74.,2.4,1.2
867,74.28284,1.717157,1.2
868,74.28284,2.282843,1.2
869,74.4,2.,1.2
870,77.6,2.,1.2
871,77.71716,1.717157,1.2
872,77.71716,2.282843,1.2
873,78.,1.6,1.2
874,78.,1.811438,1.2
875,78.,2.,1.2
876,78.,2.188562,1.2
877,78.,2.4,1.2
878,78.28284,1.717157,1.2
879,78.28284,2.282843,1.2
880,78.4,2.,1.2
881,1.6,2.,1.6
882,1.717157,1.717157,1.6
883,1.717157,2.282843,1.6
884,2.,1.6,1.6
885,2.,1.811438,1.6
886,2.,2.,1.6
887,2.,2.188562,1.6
888,2.,2.4,1.6
889,2.282843,1.717157,1.6
890,2.282843,2.282843,1.6
891,2.4,2.,1.6
892,5.6,2.,1.6
893,5.717157,1.717157,1.6
894,5.717157,2.282843,1.6
895,6.,1.6,1.6
896,6.,1.811438,1.6
897,6.,2.,1.6
898,6.,2.188562,1.6
899,6.,2.4,1.6
900,6.282843,1.717157,1.6
901,6.282843,2.282843,1.6
902,6.4,2.,1.6
903,9.6,2.,1.6
904,9.717157,1.717157,1.6
905,9.717157,2.282843,1.6
906,10.,1.6,1.6
907,10.,1.811438,1.6
908,10.,2.,1.6
909,10.,2.188562,1.6
910,10.,2.4,1.6
911,10.28284,1.717157,1.6
912,10.28284,2.282843,1.6
913,10.4,2.,1.6
914,13.6,2.,1.6
915,13.71716,1.717157,1.6
916,13.71716,2.282843,1.6
917,14.,1.6,1.6
918,14.,1.811438,1.6
919,14.,2.,1.6
920,14.,2.188562,1.6
921,14.,2.4,1.6
922,14.28284,1.717157,1.6
923,14.28284,2.282843,1.6
924,14.4,2.,1.6
925,17.6,2.,1.6
926,17.71716,1.717157,1.6
927,17.71716,2.282843,1.6
928,18.,1.6,1.6
929,18.,1.811438,1.6
930,18.,2.,1.6
931,18.,2.188562,1.6
932,18.,2.4,1.6
933,18.28284,1.717157,1.6
934,18.28284,2.282843,1.6
935,18.4,2.,1.6
936,21.6,2.,1.6
937,21.71716,1.717157,1.6
938,21.71716,2.282843,1.6
939,22.,1.6,1.6
940,22.,1.811438,1.6
941,22.,2.,1.6
942,22.,2.188562,1.6
943,22.,2.4,1.6
944,22.28284,1.717157,1.6
945,22.28284,2.282843,1.6
946,22.4,2.,1.6
947,25.6,2.,1.6
948,25.71716,1.717157,1.6
949,25.71716,2.282843,1.6
950,26.,1.6,1.6
951,26.,1.811438,1.6
952,26.,2.,1.6
953,26.,2.188562,1.6
954,26.,2.4,1.6
955,26.28284,1.717157,1.6
956,26.28284,2.282843,1.6
957,26.4,2.,1.6
958,29.6,2.,1.6
959,29.71716,1.717157,1.6
960,29.71716,2.282843,1.6
961,30.,1.6,1.6
962,30.,1.811438,1.6
963,30.,2.,1.6
964,30.,2.188562,1.6
965,30.,2.4,1.6
966,30.28284,1.717157,1.6
967,30.28284,2.282843,1.6
968,30.4,2.,1.6
969,33.6,2.,1.6
970,33.71716,1.717157,1.6
971,33.71716,2.282843,1.6
972,34.,1.6,1.6
973,34.,1.811438,1.6
974,34.,2.,1.6
