"ID","X-Def","Y-Def","Z-Def"
992,3.1184,2.458335,4.
993,3.2,2.,4.
994,3.5,0.,4.
995,3.5,4.,4.
996,3.509977,0.512084,4.
997,3.509977,3.487916,4.
998,3.527401,1.020598,4.
999,3.527401,2.979402,4.
1000,3.561456,1.515394,4.
1001,3.561456,2.484606,4.
1002,3.6,2.,4.
1003,4.,0.,4.
1004,4.,0.5,4.
1005,4.,1.,4.
1006,4.,1.5,4.
1007,4.,2.,4.
1008,4.,2.5,4.
1009,4.,3.,4.
1010,4.,3.5,4.
1011,4.,4.,4.
1012,4.4,2.,4.
1013,4.438544,1.515394,4.
1014,4.438544,2.484606,4.
1015,4.472599,1.020598,4.
1016,4.472599,2.979402,4.
1017,4.490023,0.512084,4.
1018,4.490023,3.487916,4.
1019,4.5,0.,4.
1020,4.5,4.,4.
1021,4.8,2.,4.
1022,4.8816,1.541665,4.
1023,4.8816,2.458335,4.
1024,4.961765,1.054059,4.
1025,4.961765,2.945941,4.
1026,4.987518,0.5285,4.
1027,4.987518,3.4715,4.
1028,5.,0.,4.
1029,5.,4.,4.
1030,5.2,2.,4.
1031,5.326031,1.596265,4.
1032,5.326031,2.403735,4.
1033,5.498221,0.546711,4.
1034,5.498221,3.453289,4.
1035,5.5,0.,4.
1036,5.5,4.,4.
1037,5.505386,1.127332,4.
1038,5.505386,2.872668,4.
1039,5.6,2.,4.
1040,5.717157,1.717157,4.
1041,5.717157,2.282843,4.
1042,5.740844,1.401033,4.
1043,5.740844,2.598967,4.
1044,6.,0.,4.
1045,6.,0.53281,4.
1046,6.,1.036181,4.
1047,6.,1.359974,4.
1048,6.,1.6,4.
1049,6.,1.811438,4.
1050,6.,2.,4.
1051,6.,2.188562,4.
1052,6.,2.4,4.
1053,6.,2.640026,4.
1054,6.,2.963819,4.
1055,6.,3.46719,4.
1056,6.,4.,4.
1057,6.259156,1.401033,4.
1058,6.259156,2.598967,4.
1059,6.282843,1.717157,4.
1060,6.282843,2.282843,4.
1061,6.4,2.,4.
1062,6.494614,1.127332,4.
1063,6.494614,2.872668,4.
1064,6.5,0.,4.
1065,6.5,4.,4.
1066,6.501779,0.546711,4.
1067,6.501779,3.453289,4.
1068,6.673969,1.596265,4.
1069,6.673969,2.403735,4.
1070,6.8,2.,4.
1071,7.,0.,4.
1072,7.,4.,4.
1073,7.012482,0.5285,4.
1074,7.012482,3.4715,4.
1075,7.038235,1.054059,4.
1076,7.038235,2.945941,4.
1077,7.1184,1.541665,4.
1078,7.1184,2.458335,4.
1079,7.2,2.,4.
1080,7.5,0.,4.
1081,7.5,4.,4.
1082,7.509977,0.512084,4.
1083,7.509977,3.487916,4.
1084,7.527401,1.020598,4.
1085,7.527401,2.979402,4.
1086,7.561456,1.515394,4.
1087,7.561456,2.484606,4.
1088,7.6,2.,4.
1089,8.,0.,4.
1090,8.,0.5,4.
1091,8.,1.,4.
1092,8.,1.5,4.
1093,8.,2.,4.
1094,8.,2.5,4.
1095,8.,3.,4.
1096,8.,3.5,4.
1097,8.,4.,4.
1098,8.4,2.,4.
1099,8.438544,1.515394,4.
1100,8.438544,2.484606,4.
1101,8.472599,1.020598,4.
1102,8.472599,2.979402,4.
1103,8.490023,0.512084,4.
1104,8.490023,3.487916,4.
1105,8.5,0.,4.
1106,8.5,4.,4.
1107,8.8,2.,4.
1108,8.8816,1.541665,4.
1109,8.8816,2.458335,4.
1110,8.961765,1.054059,4.
1111,8.961765,2.945941,4.
1112,8.987518,0.5285,4.
1113,8.987518,3.4715,4.
1114,9.,0.,4.
1115,9.,4.,4.
1116,9.2,2.,4.
1117,9.326031,1.596265,4.
1118,9.326031,2.403735,4.
1119,9.498221,0.546711,4.
1120,9.498221,3.453289,4.
1121,9.5,0.,4.
1122,9.5,4.,4.
1123,9.505386,1.127332,4.
1124,9.505386,2.872668,4.
1125,9.6,2.,4.
1126,9.717157,1.717157,4.
1127,9.717157,2.282843,4.
1128,9.740844,1.401033,4.
1129,9.740844,2.598967,4.
1130,10.,0.,4.
1131,10.,0.53281,4.
1132,10.,1.036181,4.
1133,10.,1.359974,4.
1134,10.,1.6,4.
1135,10.,1.811438,4.
1136,10.,2.,4.
1137,10.,2.188562,4.
1138,10.,2.4,4.
1139,10.,2.640026,4.
1140,10.,2.963819,4.
1141,10.,3.46719,4.
1142,10.,4.,4.
1143,10.25916,1.401033,4.
1144,10.25916,2.598967,4.
1145,10.28284,1.717157,4.
1146,10.28284,2.282843,4.
1147,10.4,2.,4.
1148,10.49461,1.127332,4.
1149,10.49461,2.872668,4.
1150,10.5,0.,4.
1151,10.5,4.,4.
1152,10.50178,0.546711,4.
1153,10.50178,3.453289,4.
1154,10.67397,1.596265,4.
1155,10.67397,2.403735,4.
1156,10.8,2.,4.
1157,11.,0.,4.
1158,11.,4.,4.
1159,11.01248,0.5285,4.
1160,11.01248,3.4715,4.
1161,11.03824,1.054059,4.
1162,11.03824,2.945941,4.
1163,11.1184,1.541665,4.
1164,11.1184,2.458335,4.
1165,11.2,2.,4.
1166,11.5,0.,4.
1167,11.5,4.,4.
1168,11.50998,0.512084,4.
1169,11.50998,3.487916,4.
1170,11.5274,1.020598,4.
1171,11.5274,2.979402,4.
1172,11.56146,1.515394,4.
1173,11.56146,2.484606,4.
1174,11.6,2.,4.
1175,12.,0.,4.
1176,12.,0.5,4.
1177,12.,1.,4.
1178,12.,1.5,4.
1179,12.,2.,4.
1180,12.,2.5,4.
1181,12.,3.,4.
1182,12.,3.5,4.
1183,12.,4.,4.
1184,12.4,2.,4.
1185,12.43854,1.515394,4.
1186,12.43854,2.484606,4.
1187,12.4726,1.020598,4.
1188,12.4726,2.979402,4.
1189,12.49002,0.512084,4.
1190,12.49002,3.487916,4.
1191,12.5,0.,4.
1192,12.5,4.,4.
1193,12.8,2.,4.
1194,12.8816,1.541665,4.
1195,12.8816,2.458335,4.
1196,12.96176,1.054059,4.
1197,12.96176,2.945941,4.
1198,12.98752,0.5285,4.
1199,12.98752,3.4715,4.
1200,13.,0.,4.
1201,13.,4.,4.
1202,13.2,2.,4.
1203,13.32603,1.596265,4.
1204,13.32603,2.403735,4.
1205,13.49822,0.546711,4.
1206,13.49822,3.453289,4.
1207,13.5,0.,4.
1208,13.5,4.,4.
1209,13.50539,1.127332,4.
1210,13.50539,2.872668,4.
1211,13.6,2.,4.
1212,13.71716,1.717157,4.
1213,13.71716,2.282843,4.
1214,13.74084,1.401033,4.
1215,13.74084,2.598967,4.
1216,14.,0.,4.
1217,14.,0.53281,4.
1218,14.,1.036181,4.
1219,14.,1.359974,4.
1220,14.,1.6,4.
1221,14.,1.811438,4.
1222,14.,2.,4.
1223,14.,2.188562,4.
1224,14.,2.4,4.
1225,14.,2.640026,4.
1226,14.,2.963819,4.
1227,14.,3.46719,4.
1228,14.,4.,4.
1229,14.25916,1.401033,4.
1230,14.25916,2.598967,4.
1231,14.28284,1.717157,4.
1232,14.28284,2.282843,4.
1233,14.4,2.,4.
1234,14.49461,1.127332,4.
1235,14.49461,2.872668,4.
1236,14.5,0.,4.
1237,14.5,4.,4.
1238,14.50178,0.546711,4.
1239,14.50178,3.453289,4.
1240,14.67397,1.596265,4.
1241,14.67397,2.403735,4.
1242,14.8,2.,4.
1243,15.,0.,4.
1244,15.,4.,4.
1245,15.01248,0.5285,4.
1246,15.01248,3.4715,4.
1247,15.03824,1.054059,4.
1248,15.03824,2.945941,4.
1249,15.1184,1.541665,4.
1250,15.1184,2.458335,4.
1251,15.2,2.,4.
1252,15.5,0.,4.
1253,15.5,4.,4.
1254,15.50998,0.512084,4.
1255,15.50998,3.487916,4.
1256,15.5274,1.020598,4.
1257,15.5274,2.979402,4.
1258,15.56146,1.515394,4.
1259,15.56146,2.484606,4.
1260,15.6,2.,4.
1261,16.,0.,4.
1262,16.,0.5,4.
1263,16.,1.,4.
1264,16.,1.5,4.
1265,16.,2.,4.
1266,16.,2.5,4.
1267,16.,3.,4.
1268,16.,3.5,4.
1269,16.,4.,4.
1270,16.4,2.,4.
1271,16.43854,1.515394,4.
1272,16.43854,2.484606,4.
1273,16.4726,1.020598,4.
1274,16.4726,2.979402,4.
1275,16.49002,0.512084,4.
1276,16.49002,3.487916,4.
1277,16.5,0.,4.
1278,16.5,4.,4.
1279,16.8,2.,4.
1280,16.8816,1.541665,4.
1281,16.8816,2.458335,4.
1282,16.96176,1.054059,4.
1283,16.96176,2.945941,4.
1284,16.98752,0.5285,4.
1285,16.98752,3.4715,4.
1286,17.,0.,4.
1287,17.,4.,4.
1288,17.2,2.,4.
1289,17.32603,1.596265,4.
1290,17.32603,2.403735,4.
1291,17.49822,0.546711,4.
1292,17.49822,3.453289,4.
1293,17.5,0.,4.
1294,17.5,4.,4.
1295,17.50539,1.127332,4.
1296,17.50539,2.872668,4.
1297,17.6,2.,4.
1298,17.71716,1.717157,4.
1299,17.71716,2.282843,4.
1300,17.74084,1.401033,4.
1301,17.74084,2.598967,4.
1302,18.,0.,4.
1303,18.,0.53281,4.
1304,18.,1.036181,4.
1305,18.,1.359974,4.
1306,18.,1.6,4.
1307,18.,1.811438,4.
1308,18.,2.,4.
1309,18.,2.188562,4.
1310,18.,2.4,4.
1311,18.,2.640026,4.
1312,18.,2.963819,4.
1313,18.,3.46719,4.
1314,18.,4.,4.
1315,18.25916,1.401033,4.
1316,18.25916,2.598967,4.
1317,18.28284,1.717157,4.
1318,18.28284,2.282843,4.
1319,18.4,2.,4.
1320,18.49461,1.127332,4.
1321,18.49461,2.872668,4.
1322,18.5,0.,4.
1323,18.5,4.,4.
1324,18.50178,0.546711,4.
1325,18.50178,3.453289,4.
1326,18.67397,1.596265,4.
1327,18.67397,2.403735,4.
1328,18.8,2.,4.
1329,19.,0.,4.
1330,19.,4.,4.
1331,19.01248,0.5285,4.
1332,19.01248,3.4715,4.
1333,19.03824,1.054059,4.
1334,19.03824,2.945941,4.
1335,19.1184,1.541665,4.
1336,19.1184,2.458335,4.
1337,19.2,2.,4.
1338,19.5,0.,4.
1339,19.5,4.,4.
1340,19.50998,0.512084,4.
1341,19.50998,3.487916,4.
1342,19.5274,1.020598,4.
1343,19.5274,2.979402,4.
1344,19.56146,1.515394,4.
1345,19.56146,2.484606,4.
1346,19.6,2.,4.
1347,20.,0.,4.
1348,20.,0.5,4.
1349,20.,1.,4.
1350,20.,1.5,4.
1351,20.,2.,4.
1352,20.,2.5,4.
1353,20.,3.,4.
1354,20.,3.5,4.
1355,20.,4.,4.
1356,20.4,2.,4.
1357,20.43854,1.515394,4.
1358,20.43854,2.484606,4.
1359,20.4726,1.020598,4.
1360,20.4726,2.979402,4.
1361,20.49002,0.512084,4.
1362,20.49002,3.487916,4.
1363,20.5,0.,4.
1364,20.5,4.,4.
1365,20.8,2.,4.
1366,20.8816,1.541665,4.
1367,20.8816,2.458335,4.
1368,20.96176,1.054059,4.
1369,20.96176,2.945941,4.
1370,20.98752,0.5285,4.
1371,20.98752,3.4715,4.
1372,21.,0.,4.
1373,21.,4.,4.
1374,21.2,2.,4.
1375,21.32603,1.596265,4.
1376,21.32603,2.403735,4.
1377,21.49822,0.546711,4.
1378,21.49822,3.453289,4.
1379,21.5,0.,4.
1380,21.5,4.,4.
1381,21.50539,1.127332,4.
1382,21.50539,2.872668,4.
1383,21.6,2.,4.
1384,21.71716,1.717157,4.
1385,21.71716,2.282843,4.
1386,21.74084,1.401033,4.
1387,21.74084,2.598967,4.
1388,22.,0.,4.
1389,22.,0.53281,4.
1390,22.,1.036181,4.
1391,22.,1.359974,4.
1392,22.,1.6,4.
1393,22.,1.811438,4.
1394,22.,2.,4.
1395,22.,2.188562,4.
1396,22.,2.4,4.
1397,22.,2.640026,4.
1398,22.,2.963819,4.
1399,22.,3.46719,4.
1400,22.,4.,4.
1401,22.25916,1.401033,4.
1402,22.25916,2.598967,4.
1403,22.28284,1.717157,4.
1404,22.28284,2.282843,4.
1405,22.4,2.,4.
1406,22.49461,1.127332,4.
1407,22.49461,2.872668,4.
1408,22.5,0.,4.
1409,22.5,4.,4.
1410,22.50178,0.546711,4.
1411,22.50178,3.453289,4.
1412,22.67397,1.596265,4.
1413,22.67397,2.403735,4.
1414,22.8,2.,4.
1415,23.,0.,4.
1416,23.,4.,4.
1417,23.01248,0.5285,4.
1418,23.01248,3.4715,4.
1419,23.03824,1.054059,4.
1420,23.03824,2.945941,4.
1421,23.1184,1.541665,4.
1422,23.1184,2.458335,4.
1423,23.2,2.,4.
1424,23.5,0.,4.
1425,23.5,4.,4.
1426,23.50998,0.512084,4.
1427,23.50998,3.487916,4.
1428,23.5274,1.020598,4.
1429,23.5274,2.979402,4.
1430,23.56146,1.515394,4.
1431,23.56146,2.484606,4.
1432,23.6,2.,4.
1433,24.,0.,4.
1434,24.,0.5,4.
1435,24.,1.,4.
1436,24.,1.5,4.
1437,24.,2.,4.
1438,24.,2.5,4.
1439,24.,3.,4.
1440,24.,3.5,4.
1441,24.,4.,4.
1442,24.4,2.,4.
1443,24.43854,1.515394,4.
1444,24.43854,2.484606,4.
1445,24.4726,1.020598,4.
1446,24.4726,2.979402,4.
1447,24.49002,0.512084,4.
1448,24.49002,3.487916,4.
1449,24.5,0.,4.
1450,24.5,4.,4.
1451,24.8,2.,4.
1452,24.8816,1.541665,4.
1453,24.8816,2.458335,4.
1454,24.96176,1.054059,4.
1455,24.96176,2.945941,4.
1456,24.98752,0.5285,4.
1457,24.98752,3.4715,4.
1458,25.,0.,4.
1459,25.,4.,4.
1460,25.2,2.,4.
1461,25.32603,1.596265,4.
1462,25.32603,2.403735,4.
1463,25.49822,0.546711,4.
1464,25.49822,3.453289,4.
1465,25.5,0.,4.
1466,25.5,4.,4.
1467,25.50539,1.127332,4.
1468,25.50539,2.872668,4.
1469,25.6,2.,4.
1470,25.71716,1.717157,4.
1471,25.71716,2.282843,4.
1472,25.74084,1.401033,4.
1473,25.74084,2.598967,4.
1474,26.,0.,4.
1475,26.,0.53281,4.
1476,26.,1.036181,4.
1477,26.,1.359974,4.
1478,26.,1.6,4.
1479,26.,1.811438,4.
1480,26.,2.,4.
1481,26.,2.188562,4.
1482,26.,2.4,4.
1483,26.,2.640026,4.
1484,26.,2.963819,4.
1485,26.,3.46719,4.
1486,26.,4.,4.
1487,26.25916,1.401033,4.
1488,26.25916,2.598967,4.
1489,26.28284,1.717157,4.
1490,26.28284,2.282843,4.
1491,26.4,2.,4.
1492,26.49461,1.127332,4.
1493,26.49461,2.872668,4.
1494,26.5,0.,4.
1495,26.5,4.,4.
1496,26.50178,0.546711,4.
1497,26.50178,3.453289,4.
1498,26.67397,1.596265,4.
1499,26.67397,2.403735,4.
1500,26.8,2.,4.
1501,27.,0.,4.
1502,27.,4.,4.
1503,27.01248,0.5285,4.
1504,27.01248,3.4715,4.
1505,27.03824,1.054059,4.
1506,27.03824,2.945941,4.
1507,27.1184,1.541665,4.
1508,27.1184,2.458335,4.
1509,27.2,2.,4.
1510,27.5,0.,4.
1511,27.5,4.,4.
1512,27.50998,0.512084,4.
1513,27.50998,3.487916,4.
1514,27.5274,1.020598,4.
1515,27.5274,2.979402,4.
1516,27.56146,1.515394,4.
1517,27.56146,2.484606,4.
1518,27.6,2.,4.
1519,28.,0.,4.
1520,28.,0.5,4.
1521,28.,1.,4.
1522,28.,1.5,4.
1523,28.,2.,4.
1524,28.,2.5,4.
1525,28.,3.,4.
1526,28.,3.5,4.
1527,28.,4.,4.
1528,28.4,2.,4.
1529,28.43854,1.515394,4.
1530,28.43854,2.484606,4.
1531,28.4726,1.020598,4.
1532,28.4726,2.979402,4.
1533,28.49002,0.512084,4.
1534,28.49002,3.487916,4.
1535,28.5,0.,4.
1536,28.5,4.,4.
1537,28.8,2.,4.
1538,28.8816,1.541665,4.
1539,28.8816,2.458335,4.
1540,28.96176,1.054059,4.
1541,28.96176,2.945941,4.
1542,28.98752,0.5285,4.
1543,28.98752,3.4715,4.
1544,29.,0.,4.
1545,29.,4.,4.
1546,29.2,2.,4.
1547,29.32603,1.596265,4.
1548,29.32603,2.403735,4.
1549,29.49822,0.546711,4.
1550,29.49822,3.453289,4.
1551,29.5,0.,4.
1552,29.5,4.,4.
1553,29.50539,1.127332,4.
1554,29.50539,2.872668,4.
1555,29.6,2.,4.
1556,29.71716,1.717157,4.
1557,29.71716,2.282843,4.
1558,29.74084,1.401033,4.
1559,29.74084,2.598967,4.
1560,30.,0.,4.
1561,30.,0.53281,4.
1562,30.,1.036181,4.
1563,30.,1.359974,4.
1564,30.,1.6,4.
1565,30.,1.811438,4.
1566,30.,2.,4.
1567,30.,2.188562,4.
1568,30.,2.4,4.
1569,30.,2.640026,4.
1570,30.,2.963819,4.
1571,30.,3.46719,4.
1572,30.,4.,4.
1573,30.25916,1.401033,4.
1574,30.25916,2.598967,4.
1575,30.28284,1.717157,4.
1576,30.28284,2.282843,4.
1577,30.4,2.,4.
1578,30.49461,1.127332,4.
1579,30.49461,2.872668,4.
1580,30.5,0.,4.
1581,30.5,4.,4.
1582,30.50178,0.546711,4.
1583,30.50178,3.453289,4.
1584,30.67397,1.596265,4.
1585,30.67397,2.403735,4.
1586,30.8,2.,4.
1587,31.,0.,4.
1588,31.,4.,4.
1589,31.01248,0.5285,4.
1590,31.01248,3.4715,4.
1591,31.03824,1.054059,4.
1592,31.03824,2.945941,4.
1593,31.1184,1.541665,4.
1594,31.1184,2.458335,4.
1595,31.2,2.,4.
1596,31.5,0.,4.
1597,31.5,4.,4.
1598,31.50998,0.512084,4.
1599,31.50998,3.487916,4.
1600,31.5274,1.020598,4.
1601,31.5274,2.979402,4.
1602,31.56146,1.515394,4.
1603,31.56146,2.484606,4.
1604,31.6,2.,4.
1605,32.,0.,4.
1606,32.,0.5,4.
1607,32.,1.,4.
1608,32.,1.5,4.
1609,32.,2.,4.
1610,32.,2.5,4.
1611,32.,3.,4.
1612,32.,3.5,4.
1613,32.,4.,4.
1614,32.5,0.,4.
1615,32.5,0.5,4.
1616,32.5,1.,4.
1617,32.5,1.5,4.
1618,32.5,2.,4.
1619,32.5,2.5,4.
1620,32.5,3.,4.
1621,32.5,3.5,4.
1622,32.5,4.,4.
1623,33.,0.,4.
1624,33.,0.5,4.
1625,33.,1.,4.
1626,33.,1.5,4.
1627,33.,2.,4.
1628,33.,2.5,4.
1629,33.,3.,4.
1630,33.,3.5,4.
1631,33.,4.,4.
1632,33.5,0.,4.
1633,33.5,0.5,4.
1634,33.5,1.,4.
1635,33.5,1.5,4.
1636,33.5,2.,4.
1637,33.5,2.5,4.
1638,33.5,3.,4.
1639,33.5,3.5,4.
1640,33.5,4.,4.
1641,34.,0.,4.
1642,34.,0.5,4.
1643,34.,1.,4.
1644,34.,1.5,4.
1645,34.,2.,4.
1646,34.,2.5,4.
1647,34.,3.,4.
1648,34.,3.5,4.
1649,34.,4.,4.
1650,-2.,0.,4.4
1651,-2.,0.5,4.4
1652,-2.,1.,4.4
1653,-2.,1.5,4.4
1654,-2.,2.,4.4
1655,-2.,2.5,4.4
1656,-2.,3.,4.4
1657,-2.,3.5,4.4
1658,-2.,4.,4.4
1659,-1.5,0.,4.4
1660,-1.5,0.5,4.4
1661,-1.5,1.,4.4
1662,-1.5,1.5,4.4
1663,-1.5,2.,4.4
1664,-1.5,2.5,4.4
1665,-1.5,3.,4.4
1666,-1.5,3.5,4.4
1667,-1.5,4.,4.4
1668,-1.,0.,4.4
1669,-1.,0.5,4.4
1670,-1.,1.,4.4
1671,-1.,1.5,4.4
1672,-1.,2.,4.4
1673,-1.,2.5,4.4
1674,-1.,3.,4.4
1675,-1.,3.5,4.4
1676,-1.,4.,4.4
1677,-0.5,0.,4.4
1678,-0.5,0.5,4.4
1679,-0.5,1.,4.4
1680,-0.5,1.5,4.4
1681,-0.5,2.,4.4
1682,-0.5,2.5,4.4
1683,-0.5,3.,4.4
1684,-0.5,3.5,4.4
1685,-0.5,4.,4.4
1686,0.,0.,4.4
1687,0.,0.5,4.4
1688,0.,1.,4.4
1689,0.,1.5,4.4
1690,0.,2.,4.4
1691,0.,2.5,4.4
1692,0.,3.,4.4
1693,0.,3.5,4.4
1694,0.,4.,4.4
1695,0.4,2.,4.4
1696,0.438544,1.515394,4.4
1697,0.438544,2.484606,4.4
1698,0.472599,1.020598,4.4
1699,0.472599,2.979402,4.4
1700,0.490023,0.512084,4.4
1701,0.490023,3.487916,4.4
1702,0.5,0.,4.4
1703,0.5,4.,4.4
1704,0.8,2.,4.4
1705,0.8816,1.541665,4.4
1706,0.8816,2.458335,4.4
1707,0.961765,1.054059,4.4
1708,0.961765,2.945941,4.4
1709,0.987518,0.5285,4.4
1710,0.987518,3.4715,4.4
1711,1.,0.,4.4
1712,1.,4.,4.4
1713,1.2,2.,4.4
1714,1.326031,1.596265,4.4
1715,1.326031,2.403735,4.4
1716,1.498221,0.546711,4.4
1717,1.498221,3.453289,4.4
1718,1.5,0.,4.4
1719,1.5,4.,4.4
1720,1.505386,1.127332,4.4
1721,1.505386,2.872668,4.4
1722,1.6,2.,4.4
1723,1.717157,1.717157,4.4
1724,1.717157,2.282843,4.4
1725,1.740844,1.401033,4.4
1726,1.740844,2.598967,4.4
1727,2.,0.,4.4
1728,2.,0.53281,4.4
1729,2.,1.036181,4.4
1730,2.,1.359974,4.4
1731,2.,1.6,4.4
1732,2.,1.811438,4.4
1733,2.,2.,4.4
1734,2.,2.188562,4.4
1735,2.,2.4,4.4
1736,2.,2.640026,4.4
1737,2.,2.963819,4.4
1738,2.,3.46719,4.4
1739,2.,4.,4.4
1740,2.259156,1.401033,4.4
1741,2.259156,2.598967,4.4
1742,2.282843,1.717157,4.4
1743,2.282843,2.282843,4.4
1744,2.4,2.,4.4
1745,2.494614,1.127332,4.4
1746,2.494614,2.872668,4.4
1747,2.5,0.,4.4
1748,2.5,4.,4.4
1749,2.501779,0.546711,4.4
1750,2.501779,3.453289,4.4
1751,2.673969,1.596265,4.4
1752,2.673969,2.403735,4.4
1753,2.8,2.,4.4
1754,3.,0.,4.4
1755,3.,4.,4.4
1756,3.012482,0.5285,4.4
1757,3.012482,3.4715,4.4
1758,3.038235,1.054059,4.4
1759,3.038235,2.945941,4.4
1760,3.1184,1.541665,4.4
1761,3.1184,2.458335,4.4
1762,3.2,2.,4.4
1763,3.5,0.,4.4
1764,3.5,4.,4.4
1765,3.509977,0.512084,4.4
1766,3.509977,3.487916,4.4
1767,3.527401,1.020598,4.4
1768,3.527401,2.979402,4.4
1769,3.561456,1.515394,4.4
1770,3.561456,2.484606,4.4
1771,3.6,2.,4.4
1772,4.,0.,4.4
1773,4.,0.5,4.4
1774,4.,1.,4.4
1775,4.,1.5,4.4
1776,4.,2.,4.4
1777,4.,2.5,4.4
1778,4.,3.,4.4
1779,4.,3.5,4.4
1780,4.,4.,4.4
1781,4.4,2.,4.4
1782,4.438544,1.515394,4.4
1783,4.438544,2.484606,4.4
1784,4.472599,1.020598,4.4
1785,4.472599,2.979402,4.4
1786,4.490023,0.512084,4.4
1787,4.490023,3.487916,4.4
1788,4.5,0.,4.4
1789,4.5,4.,4.4
1790,4.8,2.,4.4
1791,4.8816,1.541665,4.4
1792,4.8816,2.458335,4.4
1793,4.961765,1.054059,4.4
1794,4.961765,2.945941,4.4
1795,4.987518,0.5285,4.4
1796,4.987518,3.4715,4.4
1797,5.,0.,4.4
1798,5.,4.,4.4
1799,5.2,2.,4.4
1800,5.326031,1.596265,4.4
1801,5.326031,2.403735,4.4
1802,5.498221,0.546711,4.4
1803,5.498221,3.453289,4.4
1804,5.5,0.,4.4
1805,5.5,4.,4.4
1806,5.505386,1.127332,4.4
1807,5.505386,2.872668,4.4
1808,5.6,2.,4.4
1809,5.717157,1.717157,4.4
1810,5.717157,2.282843,4.4
1811,5.740844,1.401033,4.4
1812,5.740844,2.598967,4.4
1813,6.,0.,4.4
1814,6.,0.53281,4.4
1815,6.,1.036181,4.4
1816,6.,1.359974,4.4
1817,6.,1.6,4.4
1818,6.,1.811438,4.4
1819,6.,2.,4.4
1820,6.,2.188562,4.4
1821,6.,2.4,4.4
1822,6.,2.640026,4.4
1823,6.,2.963819,4.4
1824,6.,3.46719,4.4
1825,6.,4.,4.4
1826,6.259156,1.401033,4.4
1827,6.259156,2.598967,4.4
1828,6.282843,1.717157,4.4
1829,6.282843,2.282843,4.4
1830,6.4,2.,4.4
1831,6.494614,1.127332,4.4
1832,6.494614,2.872668,4.4
1833,6.5,0.,4.4
1834,6.5,4.,4.4
1835,6.501779,0.546711,4.4
1836,6.501779,3.453289,4.4
1837,6.673969,1.596265,4.4
1838,6.673969,2.403735,4.4
1839,6.8,2.,4.4
1840,7.,0.,4.4
1841,7.,4.,4.4
1842,7.012482,0.5285,4.4
1843,7.012482,3.4715,4.4
1844,7.038235,1.054059,4.4
1845,7.038235,2.945941,4.4
1846,7.1184,1.541665,4.4
1847,7.1184,2.458335,4.4
1848,7.2,2.,4.4
1849,7.5,0.,4.4
1850,7.5,4.,4.4
1851,7.509977,0.512084,4.4
1852,7.509977,3.487916,4.4
1853,7.527401,1.020598,4.4
1854,7.527401,2.979402,4.4
1855,7.561456,1.515394,4.4
1856,7.561456,2.484606,4.4
1857,7.6,2.,4.4
1858,8.,0.,4.4
1859,8.,0.5,4.4
1860,8.,1.,4.4
1861,8.,1.5,4.4
1862,8.,2.,4.4
1863,8.,2.5,4.4
1864,8.,3.,4.4
1865,8.,3.5,4.4
1866,8.,4.,4.4
1867,8.4,2.,4.4
1868,8.438544,1.515394,4.4
1869,8.438544,2.484606,4.4
1870,8.472599,1.020598,4.4
1871,8.472599,2.979402,4.4
1872,8.490023,0.512084,4.4
1873,8.490023,3.487916,4.4
1874,8.5,0.,4.4
1875,8.5,4.,4.4
1876,8.8,2.,4.4
1877,8.8816,1.541665,4.4
1878,8.8816,2.458335,4.4
1879,8.961765,1.054059,4.4
1880,8.961765,2.945941,4.4
1881,8.987518,0.5285,4.4
1882,8.987518,3.4715,4.4
1883,9.,0.,4.4
1884,9.,4.,4.4
1885,9.2,2.,4.4
1886,9.326031,1.596265,4.4
1887,9.326031,2.403735,4.4
1888,9.498221,0.546711,4.4
1889,9.498221,3.453289,4.4
1890,9.5,0.,4.4
1891,9.5,4.,4.4
1892,9.505386,1.127332,4.4
1893,9.505386,2.872668,4.4
1894,9.6,2.,4.4
1895,9.717157,1.717157,4.4
1896,9.717157,2.282843,4.4
1897,9.740844,1.401033,4.4
1898,9.740844,2.598967,4.4
1899,10.,0.,4.4
1900,10.,0.53281,4.4
1901,10.,1.036181,4.4
1902,10.,1.359974,4.4
1903,10.,1.6,4.4
1904,10.,1.811438,4.4
1905,10.,2.,4.4
1906,10.,2.188562,4.4
1907,10.,2.4,4.4
1908,10.,2.640026,4.4
1909,10.,2.963819,4.4
1910,10.,3.46719,4.4
1911,10.,4.,4.4
1912,10.25916,1.401033,4.4
1913,10.25916,2.598967,4.4
1914,10.28284,1.717157,4.4
1915,10.28284,2.282843,4.4
1916,10.4,2.,4.4
1917,10.49461,1.127332,4.4
1918,10.49461,2.872668,4.4
1919,10.5,0.,4.4
1920,10.5,4.,4.4
1921,10.50178,0.546711,4.4
1922,10.50178,3.453289,4.4
1923,10.67397,1.596265,4.4
1924,10.67397,2.403735,4.4
1925,10.8,2.,4.4
1926,11.,0.,4.4
1927,11.,4.,4.4
1928,11.01248,0.5285,4.4
1929,11.01248,3.4715,4.4
1930,11.03824,1.054059,4.4
1931,11.03824,2.945941,4.4
1932,11.1184,1.541665,4.4
1933,11.1184,2.458335,4.4
1934,11.2,2.,4.4
1935,11.5,0.,4.4
1936,11.5,4.,4.4
1937,11.50998,0.512084,4.4
1938,11.50998,3.487916,4.4
1939,11.5274,1.020598,4.4
1940,11.5274,2.979402,4.4
1941,11.56146,1.515394,4.4
1942,11.56146,2.484606,4.4
